,Id,SalePrice
514,1975,542605.6844465081
515,1976,274488.36621463276
516,1977,366695.35308803944
517,1978,315460.5091891923
518,1979,326425.98855210375
519,1980,197953.55772513573
520,1981,363022.1707795791
521,1982,212140.2817686264
522,1983,193040.9020345277
523,1984,180018.57929267467
524,1985,224924.37699422325
525,1986,220420.23899197442
526,1987,193203.91100823975
527,1988,178421.70822986032
528,1989,205332.5030564343
529,1990,221424.5199068722
530,1991,235280.05296341822
531,1992,239824.28151037978
532,1993,172280.54067097945
533,1994,251914.8816095942
534,1995,183094.6449371786
535,1996,286657.83616011613
536,1997,286637.9394934154
537,1998,324888.3925249332
538,1999,275619.1695070502
539,2000,307633.2439275248
540,2001,236883.44751645837
541,2002,242364.77681342754
542,2003,252687.91614933618
543,2004,296297.2704214547
544,2005,219485.7491190194
545,2006,214811.5951539279
546,2007,240717.62127033938
547,2008,241686.51723633902
548,2009,198462.39598417465
549,2010,195623.5945586601
550,2011,123947.2662323312
551,2012,173345.17719805494
552,2013,175008.54689181465
553,2014,188260.22135487213
554,2015,212285.8966408338
555,2016,194761.93865422122
556,2017,203805.43763035242
557,2018,84249.31812505538
558,2019,127663.69018186632
559,2020,87501.82622912989
560,2021,90636.09188848725
561,2022,201901.58400637846
562,2023,145426.50376727426
563,2024,286512.29317775497
564,2025,344184.476449415
565,2026,172195.9997560789
566,2027,153780.84490862495
567,2028,156310.97695350804
568,2029,165154.78032548018
569,2030,267008.00538090756
570,2031,233725.6915908094
571,2032,244596.12415545693
572,2033,252336.24202940325
573,2034,170714.12415203318
574,2035,204513.0742315925
575,2036,206064.37107394144
576,2037,220662.8481182507
577,2038,324259.83749271266
578,2039,225324.9680210453
579,2040,351709.05920393753
580,2041,301806.34136255784
581,2042,198796.93628601907
582,2043,181326.01437198877
583,2044,178512.06743137934
584,2045,212662.14184468696
585,2046,154798.07649743123
586,2047,141200.8624896975
587,2048,140151.84764637906
588,2049,135567.7141269309
589,2050,178466.4791353847
590,2051,108841.2865917377
591,2052,99177.57585976896
592,2053,139800.02215838246
593,2054,68808.79411497011
594,2055,190247.7206818093
595,2056,141874.28231844096
596,2057,89961.72764787599
597,2058,229306.29673522364
598,2059,126491.89961858952
599,2060,195668.92372846804
600,2061,183464.27336706952
601,2062,129819.4421702715
602,2063,109853.62091004921
603,2064,144509.63796006195
604,2065,120031.39995548443
605,2066,168368.59158552453
606,2067,90688.92025872917
607,2068,151962.63979149942
608,2069,94026.76850937644
609,2070,104829.32224497356
610,2071,91168.87874925011
611,2072,139815.69522413673
612,2073,121052.15842596462
613,2074,171871.68214912244
614,2075,141269.60152139256
615,2076,132430.51646685327
616,2077,168456.39423262983
617,2078,125828.26842262826
618,2079,120419.93272236333
619,2080,119909.83934031514
620,2081,128101.72737136934
621,2082,130704.32481416187
622,2083,157237.5857625756
623,2084,95845.31230186718
624,2085,93363.05689990017
625,2086,92620.98470555007
626,2087,108475.80140083094
627,2088,110761.37573447783
628,2089,75680.7030719778
629,2090,125889.44254505678
630,2091,93638.0323000105
631,2092,140843.8127501312
632,2093,170814.0434721841
633,2094,128367.66805174242
634,2095,175165.77103011167
635,2096,87553.2229315993
636,2097,112804.8585593377
637,2098,160529.34660237364
638,2099,21699.848700023285
639,2100,48731.904539838695
640,2101,112607.90873247993
641,2102,123420.34463211134
642,2103,87534.34762796579
643,2104,133380.26347435112
644,2105,162570.54983731793
645,2106,55215.18443367297
646,2107,200016.97251424132
647,2108,126807.13168454677
648,2109,108211.32667453651
649,2110,139991.81573060362
650,2111,169149.4746545709
651,2112,143818.5360691293
652,2113,116830.34415924098
653,2114,101661.76840923008
654,2115,169889.14061231073
655,2116,117019.72120511736
656,2117,146727.39093338544
657,2118,111362.16366629483
658,2119,115083.82004924756
659,2120,98229.91744759207
660,2121,77475.64595428447
661,2122,109375.98915117173
662,2123,59147.72446142111
663,2124,172166.58570815087
664,2125,134227.91963464004
665,2126,150078.36586459307
666,2127,154012.9522806173
667,2128,168486.9934658163
668,2129,49853.69414440857
669,2130,138009.95516760187
670,2131,115068.56252563652
671,2132,116334.86023247399
672,2133,125267.34813668553
673,2134,104325.17379692741
674,2135,84388.07390486618
675,2136,53395.47197994057
676,2137,106661.99134316761
677,2138,132603.48693366174
678,2139,133779.84262094522
679,2140,134598.37727638183
680,2141,135576.59978620333
681,2142,119827.72464566366
682,2143,150614.2262221322
683,2144,137708.8262856317
684,2145,129843.97879353102
685,2146,167533.15873096226
686,2147,152700.60052333144
687,2148,118704.77374268789
688,2149,151242.721826914
689,2150,214194.96550680566
690,2151,130289.62566340042
691,2152,201366.2743311375
692,2153,203353.69206063167
693,2154,123129.1076162229
694,2155,142615.00242858846
695,2156,292303.0276957303
696,2157,246558.7748077728
697,2158,243223.23242642984
698,2159,231958.51245815054
699,2160,197883.49706865012
700,2161,243342.4891017526
701,2162,393797.3231521329
702,2163,357333.6396014886
703,2164,236286.0385736211
704,2165,190973.16275803957
705,2166,144255.54768203365
706,2167,212854.95752017692
707,2168,180435.94364937223
708,2169,197578.5966069996
709,2170,228657.73478552004
710,2171,151033.17724992675
711,2172,125153.03187188716
712,2173,155132.5090928597
713,2174,234658.92440210408
714,2175,288614.0416414982
715,2176,299931.11982416164
716,2177,255581.3023469591
717,2178,218372.3342375883
718,2179,144827.96049797433
719,2180,220667.8402752741
720,2181,195584.55034063055
721,2182,227428.0788541369
722,2183,192096.75128870402
723,2184,121992.4482660206
724,2185,108381.76889190302
725,2186,154535.93408490287
726,2187,149758.07645362226
727,2188,147587.67594267256
728,2189,329090.59401071246
729,2190,87533.60814572524
730,2191,66355.9340508144
731,2192,82000.31835501236
732,2193,119299.9226600494
733,2194,96515.32185208405
734,2195,98908.40704868073
735,2196,102174.94466980192
736,2197,116994.11048629513
737,2198,159405.35282599743
738,2199,156578.55597352053
739,2200,142466.9785271352
740,2201,135120.45508844807
741,2202,197798.14374604812
742,2203,137199.27780718976
743,2204,174010.67930092418
744,2205,115150.03219302083
745,2206,130747.52854614271
746,2207,222555.37734007966
747,2208,234140.21327824894
748,2209,241599.64765848024
749,2210,123210.54790305937
750,2211,116417.73453399778
751,2212,121553.40850158248
752,2213,109991.93784582522
753,2214,168456.81762152593
754,2215,97832.40093951466
755,2216,155624.24318850457
756,2217,93941.81260497446
757,2218,67587.29547767472
758,2219,46241.82243283585
759,2220,17371.258378158294
760,2221,333017.4163414638
761,2222,285467.15324166184
762,2223,295606.66296522773
763,2224,210848.9738260643
764,2225,96131.08441960393
765,2226,205928.45405925284
766,2227,217250.92225158072
767,2228,282408.90413002926
768,2229,274739.927905136
769,2230,150453.94525192564
770,2231,233757.5460381093
771,2232,173607.87478531527
772,2233,196413.99339321427
773,2234,246247.41012299256
774,2235,238439.61933800144
775,2236,278978.61095178185
776,2237,330601.040283547
777,2238,188613.09835743197
778,2239,138016.8769640369
779,2240,151518.2560492979
780,2241,162777.37313967245
781,2242,135703.6472389101
782,2243,121188.24342861032
783,2244,111381.74317985741
784,2245,112314.97421796253
785,2246,136700.97620584443
786,2247,120290.07564064031
787,2248,111061.66070932458
788,2249,115271.10479215349
789,2250,122759.15097917392
790,2251,85119.47142741483
791,2252,201965.1928419751
792,2253,163090.21393747284
793,2254,182771.46231790094
794,2255,186175.70648987044
795,2256,187460.40501128533
796,2257,198009.52831668433
797,2258,147954.2893012703
798,2259,176649.9050815156
799,2260,127285.23432401876
800,2261,177832.27018928755
801,2262,225278.26356306
802,2263,342932.7764519026
803,2264,426876.8995226021
804,2265,173090.41211973355
805,2266,277305.39727725065
806,2267,384268.61414384784
807,2268,401873.59740369685
808,2269,141695.94282086592
809,2270,201801.72039070874
810,2271,231277.75412859392
811,2272,177598.3626144048
812,2273,156893.26433773423
813,2274,190155.66788492765
814,2275,160891.10438579114
815,2276,189235.54418951683
816,2277,183522.18386822328
817,2278,149038.94027917375
818,2279,108778.33638526298
819,2280,107049.01759074887
820,2281,170080.11411101616
821,2282,187076.7380424803
822,2283,108977.84469920857
823,2284,106642.14584775234
824,2285,153308.27229369042
825,2286,115821.4205148397
826,2287,361773.2909313027
827,2288,288189.95495340205
828,2289,344189.23743930424
829,2290,425468.88492420805
830,2291,333235.6106841059
831,2292,389486.8668976837
832,2293,450701.5592974259
833,2294,364084.4253623432
834,2295,468006.9823074278
835,2296,287782.06639208517
836,2297,345617.98797015916
837,2298,339520.72391866555
838,2299,350729.8784424149
839,2300,315472.9208675702
840,2301,304569.89784027287
841,2302,247870.23814895152
842,2303,228495.19857540439
843,2304,254936.85961501967
844,2305,223521.50005234397
845,2306,210044.342472718
846,2307,207272.75722699382
847,2308,233037.2641077497
848,2309,291046.0894055156
849,2310,207386.23977986598
850,2311,213871.51022474226
851,2312,193088.84845677033
852,2313,173811.3881599184
853,2314,193946.63331808153
854,2315,194034.4949091676
855,2316,217963.71676890468
856,2317,196244.02455914297
857,2318,195815.4173332999
858,2319,197216.92228195633
859,2320,188438.02388304906
860,2321,236601.08310327816
861,2322,197791.43448623052
862,2323,188470.22834412608
863,2324,181559.96333178453
864,2325,226589.81596533375
865,2326,181548.11312602245
866,2327,205623.83100233428
867,2328,235604.36744326344
868,2329,180078.0407395593
869,2330,172230.90461911645
870,2331,330973.9580197537
871,2332,360536.6646711407
872,2333,308279.6594619893
873,2334,258653.66705775497
874,2335,261992.31162920155
875,2336,316727.25308076094
876,2337,203313.23779889444
877,2338,263012.799169327
878,2339,208857.09888400018
879,2340,425966.3355656365
880,2341,209961.03145187223
881,2342,229892.85950168464
882,2343,223949.92374691737
883,2344,217172.69819000046
884,2345,233771.23945398422
885,2346,209004.89308732768
886,2347,204649.34089093134
887,2348,247047.91448552624
888,2349,187314.97666762784
889,2350,303403.803346328
890,2351,287520.94056930137
891,2352,245760.5313404276
892,2353,257503.20566411575
893,2354,158048.63032339912
894,2355,160150.65208786432
895,2356,144296.31685412058
896,2357,193379.3392747943
897,2358,203156.14965331057
898,2359,106231.52983924712
899,2360,111724.5068933671
900,2361,150030.53583814265
901,2362,283819.67042617884
902,2363,117522.56523454937
903,2364,168573.82851918336
904,2365,216755.8632862936
905,2366,190652.8448351176
906,2367,217752.29933979732
907,2368,221529.8338981062
908,2369,214281.281442143
909,2370,154751.34053468535
910,2371,162567.79403352697
911,2372,193088.1367703808
912,2373,287416.01946705906
913,2374,301109.31018011796
914,2375,243763.62496195824
915,2376,323867.49272669794
916,2377,363845.77656335826
917,2378,153703.7557365953
918,2379,228422.66993527874
919,2380,145782.30898735087
920,2381,185116.52308163155
921,2382,214053.00340750252
922,2383,202931.52827421753
923,2384,259226.86136111224
924,2385,157371.132662678
925,2386,128320.28480582623
926,2387,133241.42970117184
927,2388,104926.26311564317
928,2389,128184.20446161937
929,2390,169126.03159152356
930,2391,141371.5697911636
931,2392,116214.83113884408
932,2393,179744.71329116513
933,2394,121376.21597131944
934,2395,207691.67829687454
935,2396,136585.62773355268
936,2397,230044.94952157149
937,2398,131797.7581555853
938,2399,79864.1183884599
939,2400,53554.198993937476
940,2401,102621.47794963769
941,2402,132713.63797859094
942,2403,143629.63252168155
943,2404,133977.02652530256
944,2405,164731.87788548236
945,2406,145595.57813612308
946,2407,126839.65450805106
947,2408,137078.13087967152
948,2409,99635.70556899766
949,2410,182953.6933783803
950,2411,110564.90177488897
951,2412,162272.3362471957
952,2413,125045.19524986975
953,2414,155716.58839726055
954,2415,142266.3886753954
955,2416,134754.39505067826
956,2417,128316.75041600698
957,2418,127944.86903327811
958,2419,135200.24253744233
959,2420,112592.81280863076
960,2421,149236.87330218276
961,2422,104154.60249452497
962,2423,128720.52844553327
963,2424,135226.02020930775
964,2425,234460.2644158751
965,2426,150845.10841843195
966,2427,156007.7616742601
967,2428,181306.32804815992
968,2429,79588.68470724559
969,2430,126935.82692132259
970,2431,95098.6707795402
971,2432,140386.73855652948
972,2433,149202.71315764973
973,2434,138070.88078786235
974,2435,166229.88916819173
975,2436,105246.9111361141
976,2437,93243.29272635258
977,2438,106115.57638797673
978,2439,104424.92266739902
979,2440,132298.3375884924
980,2441,122133.85374186377
981,2442,97066.7802789527
982,2443,140884.4700218076
983,2444,132573.14620642152
984,2445,100409.46503271663
985,2446,126050.62324634232
986,2447,206139.7613309139
987,2448,138280.16966932098
988,2449,110441.7375687134
989,2450,165790.6098332738
990,2451,112845.67693161359
991,2452,208695.00786636918
992,2453,78382.08036814039
993,2454,120367.14003599231
994,2455,130764.57344465307
995,2456,177186.48557225618
996,2457,148463.77703350445
997,2458,119997.72163341774
998,2459,120409.4189727024
999,2460,135187.9308958223
1000,2461,112719.57125491364
1001,2462,124525.97945251217
1002,2463,129823.17932648951
1003,2464,193918.0817033923
1004,2465,145319.47914259112
1005,2466,112771.93023363172
1006,2467,126446.954347463
1007,2468,86127.66028919976
1008,2469,94241.84044401348
1009,2470,208323.8837838268
1010,2471,222391.85113187358
1011,2472,199353.4681325845
1012,2473,124098.62266829028
1013,2474,67036.68488768631
1014,2475,223330.78699467375
1015,2476,108827.11391320461
1016,2477,127063.42946001134
1017,2478,156703.59172772785
1018,2479,95623.09852096246
1019,2480,139651.14857264305
1020,2481,128864.32600784002
1021,2482,130899.01153502107
1022,2483,96120.6309678985
1023,2484,129747.00627116783
1024,2485,111598.30496624522
1025,2486,138927.16447308753
1026,2487,210337.1205209427
1027,2488,161688.88052223576
1028,2489,159692.6687579506
1029,2490,126754.20155410774
1030,2491,98656.60525096036
1031,2492,186236.27004736246
1032,2493,149438.6122245411
1033,2494,164920.06417722796
1034,2495,82109.61472808532
1035,2496,245659.2046974623
1036,2497,171753.04306948476
1037,2498,107876.17726170272
1038,2499,87579.33543054425
1039,2500,119243.98161812391
1040,2501,151683.39108415175
1041,2502,154796.2078786723
1042,2503,104718.82985561702
1043,2504,183355.07663866162
1044,2505,245743.88499298532
1045,2506,271463.2554075703
1046,2507,309285.3554027105
1047,2508,271200.45545857504
1048,2509,213340.32100473318
1049,2510,207860.00421492677
1050,2511,184915.32011109588
1051,2512,210934.36981535217
1052,2513,235275.53073303463
1053,2514,380167.97718582884
1054,2515,149985.34204924825
1055,2516,161734.2151839586
1056,2517,136340.67225443452
1057,2518,128775.44524724089
1058,2519,233118.53579707377
1059,2520,220500.1803874812
1060,2521,197146.8789690632
1061,2522,225234.34740104605
1062,2523,116913.20951020301
1063,2524,130135.5113686407
1064,2525,131358.6175534312
1065,2526,157037.16779818322
1066,2527,115524.457766245
1067,2528,151913.77455266865
1068,2529,132632.03492050478
1069,2530,114215.5579352174
1070,2531,257096.33195810203
1071,2532,232468.9372343649
